Date,Adani Ports & Special Economic Zone Ltd.,Asian Paints Ltd.,Axis Bank Ltd.,Bajaj Auto Ltd.,Bajaj Finance Ltd.,Bajaj Finserv Ltd.,Bharat Petroleum Corpn. Ltd.,Bharti Airtel Ltd.,Bharti Infratel Ltd.,Britannia Industries Ltd.,Cipla Ltd.,Coal India Ltd.,Dr. Reddy'S Laboratories Ltd.,Eicher Motors Ltd.,G A I L (India) Ltd.,Grasim Industries Ltd.,H C L Technologies Ltd.,H D F C Bank Ltd.,Hero Motocorp Ltd.,Hindalco Industries Ltd.,Hindustan Unilever Ltd.,Housing Development Finance Corpn. Ltd.,I C I C I Bank Ltd.,I T C Ltd.,Indian Oil Corpn. Ltd.,Indusind Bank Ltd.,Infosys Ltd.,J S W Steel Ltd.,Kotak Mahindra Bank Ltd.,Larsen & Toubro Ltd.,Mahindra & Mahindra Ltd.,Maruti Suzuki India Ltd.,N T P C Ltd.,Nestle India Ltd.,Oil & Natural Gas Corpn. Ltd.,Power Grid Corpn. Of India Ltd.,Reliance Industries Ltd.,Shree Cement Ltd.,State Bank Of India,Sun Pharmaceutical Inds. Ltd.,Tata Consultancy Services Ltd.,Tata Motors Ltd.,Tata Steel Ltd.,Tech Mahindra Ltd.,Titan Company Ltd.,U P L Ltd.,Ultratech Cement Ltd.,Vedanta Ltd.,Wipro Ltd.,Zee Entertainment Enterprises Ltd.
07-Jan-20,384.8,1724.4,725.75,3037.95,4007.65,9095.65,461,445.1,238.25,3036.6,468.6,205.7,2884.2,20803.8,124.45,742.3,584.25,1260.6,2348.05,208.85,1920.7,2415.05,522.9,235.35,124.55,1461.65,727.9,265.25,1670.85,1320.5,526.65,7073.6,120.55,14290.75,125.75,191.7,1510.28,21963.15,318.4,446.4,2205.85,184.7,476.1,777.1,1159.95,595.05,4242.1,156,255.2,267.75
08-Jan-20,385.65,1728.8,724.5,3059.25,4049.95,9145.5,459.9,458.85,236.3,3023.6,464.75,200.2,2897.25,19892.2,123.9,742.65,585.75,1257.3,2317.55,207.4,1929.35,2406.15,525.95,234.2,121.85,1458.6,718.2,262.5,1654.85,1291.55,524.65,7035.2,119.95,14391.25,123.45,190.55,1498.94,22441.3,319.8,440.1,2255.25,182.55,475.25,769.8,1143.3,600.85,4318.95,157.35,254.8,264.45
09-Jan-20,391.8,1772.55,742.85,3085.7,4124.2,9395.25,470.55,460.1,250.6,3001.1,470.1,198,2920.5,20328.9,123.7,757.3,580.3,1271.4,2354.55,210.75,1935.05,2457.4,546.3,235.8,124.5,1507.65,727.55,278.1,1665.05,1316.15,541.25,7227.9,119.35,14643.45,123.7,192.95,1533.46,22814.55,330.2,439.85,2214.35,192,483.15,773.65,1163.45,604.55,4388,158.15,253.65,272.05
10-Jan-20,392.05,1792.55,740.05,3101.2,4144.85,9372.25,470.25,457,249.45,2989.75,473.5,205.3,2933,20432.75,125.35,756.25,580.35,1282.7,2363.45,211.5,1954,2457.55,540.25,238,125.45,1491.25,738.15,277.9,1684.7,1324.6,546.6,7330.5,120.3,14685.85,124.15,192.15,1533.12,23345.4,332.25,443.6,2213.55,196.35,486.2,776.25,1154.05,600.3,4444.6,159.95,251.75,263
13-Jan-20,390.35,1804.9,737.4,3094.05,4164.5,9455.25,470.75,468.9,246.45,3045.1,477.65,211.55,2954.7,20280,128.9,759.6,586.5,1286,2366.75,211.2,1994.85,2462.55,538.6,239.25,126.95,1539.65,773.55,278.6,1691.1,1334.7,554.95,7352.7,121.75,14658.25,125.45,194.8,1529.2,23829.2,330.75,444.6,2190.35,196.25,495.75,785.85,1158.95,591.95,4468.7,160.45,254.8,265.1
14-Jan-20,389.2,1819.15,747.9,3101.6,4193,9554.85,473.35,469.35,247.9,3105.15,484.25,212.95,2947.8,20489.7,130.05,759.9,594.3,1289.5,2411.4,211.95,2008.8,2492.3,537.6,243.25,126.9,1481.65,775.65,280.9,1676.8,1326.1,562.5,7386.8,123.5,14868.6,125.05,195.25,1515.04,23560,328,446,2206.9,195.85,498.6,796.25,1167.1,583.55,4483.3,165,257.2,269.55
15-Jan-20,390.8,1842.25,746.3,3123.55,4207.25,9589.15,467.95,467.85,247.05,3114.2,484,212.45,2918.65,20624.8,131.65,766.4,595.75,1284.25,2476.3,213.65,2021.65,2488.6,535.6,242.4,125.7,1400.5,767.55,282.5,1675.6,1323.6,569.75,7482.95,123.85,14860.2,124.65,194.25,1509.54,23728.55,324.25,449.05,2226.9,200.35,502.1,795.15,1184.85,585.8,4506.5,164.65,248.25,272.8
16-Jan-20,390.95,1835.15,737.3,3112.1,4220.25,9622.15,461.8,473.9,243.05,3150.25,480.25,210.25,2937.45,21536.25,128.75,756.05,593.25,1287.65,2434.5,209.65,2049.25,2482.1,537.15,240.75,124.15,1386.45,767,277.45,1701.55,1319.3,567.45,7462.65,121.45,15354.9,124.5,196.45,1523.46,23290.85,323.3,449.05,2238.8,197.55,494.4,782.85,1192.9,588.1,4472.35,162.25,250.45,279.7
17-Jan-20,387.6,1830.05,739.9,3118.1,4231.75,9715,453.9,500.05,218.25,3124.45,480.3,207.9,3034.35,21292.2,126.35,768.25,598.8,1278.15,2454,210.05,2060.3,2453.95,532.05,239.95,122.65,1352.25,767.85,273.35,1698.1,1304.2,569.3,7520.15,121.2,15439.45,125.4,197.4,1566.15,23325.9,318,454.6,2219.1,197.3,495.25,778.45,1188.75,589.25,4486.75,159.5,251.1,281.7
20-Jan-20,380.05,1848.75,727.2,3103.7,4152.6,9572.75,457.15,508.7,221.85,3110.45,480.15,201.15,3059.6,21365.1,127.8,772.8,589.25,1254.9,2415.6,207.3,2062.85,2454.35,534.85,241.9,117.5,1331.95,768.45,271.35,1617.9,1309.6,567.2,7449.6,118.25,15417.25,122.9,204.65,1517.96,23133.1,314,449.45,2170.35,195,490.65,778.2,1187.85,584.6,4467.65,156.9,248,270.75
21-Jan-20,379.95,1810.75,717.6,3097.05,4138.6,9534.3,463.85,511.75,240.5,3111.25,473.4,202.15,3060.45,21056.55,126.75,771.65,584.05,1244.35,2398.7,205.15,2055.4,2465.45,531.05,238.45,114.8,1336.35,762.5,267.25,1625.1,1302.35,552.8,7302.65,117.15,15280.75,122.75,200.6,1519.5,22953.5,313.7,447.4,2171.05,191.4,476.15,778.9,1176.2,577.7,4483.55,153.9,247.1,284.1
22-Jan-20,383.6,1779.25,712.6,3076.4,4142.2,9547.5,455.45,514.5,241,3106.35,471.6,191.9,3062.05,21100,125.9,792.9,590.65,1240.85,2399.05,203.6,2051.7,2416.6,522.85,238.05,113.65,1327.4,770.2,265.85,1585.5,1294.2,553.6,7135.6,112.15,15548.7,116.4,200.05,1518.95,23016.7,316.15,446.3,2206.9,185.6,475.05,778.75,1177.65,562.95,4476.95,153.2,245.85,300.35
23-Jan-20,385.85,1776.1,723,3065.2,4125.8,9534.2,469,523.65,242.2,3112.95,465.15,190.75,3038.15,20915.75,129.65,808.9,598.95,1244.85,2429.75,204.6,2056.9,2428.4,527.7,237.9,118.35,1331.8,784.35,266.65,1605.85,1332.3,566.5,7147.1,113.5,15548.85,117.8,201.95,1512.51,23079.05,323.2,449.85,2190.95,188.4,480.25,768.95,1204.1,542.2,4526.4,154.15,248.7,279.25
24-Jan-20,384.75,1786.8,737.4,3074.15,4194.5,9633.75,466.1,524.25,244.3,3192.5,458.85,193.95,3031.4,20930.8,129.5,822,607.7,1244.55,2468.65,205.4,2073.7,2450.75,533.85,238.15,119.65,1316.1,782.75,271.9,1642.95,1359.2,567.75,7128.45,114.75,15755.5,118.35,196.95,1507.26,23134.65,324.05,447.8,2183.4,186.5,483.4,787.3,1227.85,543.3,4642.75,155.9,247.6,280.8
27-Jan-20,381.25,1788.35,740.25,3082.6,4164.35,9557.6,467.75,514.4,241.85,3174.2,464.45,193.35,3188.75,21095.2,126.75,813.1,604.35,1213.2,2455.75,198.25,2061.35,2395.8,537.25,234.6,117.45,1271.2,778.1,262.8,1618.35,1348.6,578.3,7148.8,113.15,15666.05,117.25,193,1492.4,23598.45,316.2,448.4,2169.25,182.2,462.45,791.5,1213.8,537.25,4676.95,148.85,245.35,278.95
28-Jan-20,372.95,1779.1,737.15,3060.9,4213,9631.3,480.95,491.25,237.6,3181.25,464.7,189.15,3189.15,21086.65,126.15,808.9,601.45,1223.2,2468.85,196,2060.6,2431.6,528.2,230.75,117.9,1254.75,778,255.25,1626.05,1346.65,572.5,6997.05,112.05,15416.65,116.6,190.45,1457.93,23442,315.1,452.9,2183.75,176.1,446.25,794.25,1195,536.95,4609.05,142.2,244.05,272.5
29-Jan-20,383.35,1796.95,735.25,3091.85,4419,9894.25,479.05,490.25,245.2,3214.2,461.55,191.05,3148.25,20192.25,126.25,802.3,608.85,1235.85,2486.35,197.75,2074.2,2404.25,526.6,236.65,118.3,1258.25,789.7,261.25,1640.45,1365.7,577.75,7010.3,113.2,15866.75,117.65,192.4,1465.95,23506.2,316.45,450.1,2154.6,188.05,452.2,804.15,1186.2,542.15,4568.2,142.2,246.75,274.25
30-Jan-20,378,1805,730.9,3145.5,4364.3,9639.65,469.65,489.8,246.15,3210.7,451,187.95,3154.85,20340.3,123.35,791.25,607.85,1226.05,2482.3,193.45,2058.1,2415,532.2,234.05,117.15,1231.5,780.7,256.95,1628.25,1370.2,567.85,7020.45,113.65,15520.8,115.6,194.4,1430.19,23485.3,310.7,442.1,2137.85,186.2,448.55,791.35,1179.25,544.15,4486,140.95,240.7,267.85
31-Jan-20,369.4,1795.65,729.3,3180.05,4365.9,9441.4,456.95,496.45,248.3,3200.7,446.9,181.7,3114.5,20289.3,120.45,778.9,591.4,1226.3,2501.85,189.35,2034.25,2414,525.65,235.15,113.45,1258.85,775.95,250.7,1691.75,1369.3,567.15,6913.5,112.85,15359.45,108.95,186.85,1398.39,23006.9,318.45,434.3,2079.05,176.6,438.7,796.6,1187.75,526.55,4416.1,137.9,236.8,269.15
01-Feb-20,362.3,1755.35,705.45,3143.3,4276.05,8947.4,443.5,497.2,247.15,3097.6,444.2,173.5,3123.05,20059.25,117.7,759.4,590.9,1198.7,2446.9,184.4,2074.9,2268.25,504.6,219,108.9,1211.1,779.5,244.75,1647.95,1287.4,545.2,6812.65,109.3,15524.75,104.35,182.4,1370.36,22416.1,302.6,422.8,2164.85,165.6,423.8,807.55,1173.25,503.65,4265.25,134.9,236.8,252.95
03-Feb-20,367.35,1867.65,708.95,3284.5,4359.35,9086.15,460.3,510.05,229.3,3230.05,444.55,178.65,3144.15,19883.45,114.5,780.4,579.1,1192.8,2376.15,181.8,2178.95,2259.75,515.55,207.6,108.05,1263.1,767.4,251.5,1676.25,1286.65,558.7,7011.3,110.25,16301,103.45,187.35,1372.49,23267.5,298.1,417.55,2102.5,163.85,436.05,793.15,1186.4,513.3,4370.65,134.15,237.4,256.6
04-Feb-20,372.5,1891.3,715,3162.8,4519.25,9534.9,478.5,518.9,240.05,3232.5,448.45,182.5,3241.85,19512.65,118.9,793.7,586.5,1229.8,2462.05,189.25,2155.6,2345.95,530.8,215.65,113.8,1272.65,787.85,258.35,1698.3,1291.75,576.9,7199.6,112,16455.6,106.15,194.35,1413.01,24485.4,306.25,425.65,2107.75,165.7,451.9,811.1,1275.8,522.6,4474.25,138.55,240.25,244.5
05-Feb-20,366.6,1873.5,724.05,3161.5,4528.2,9591.4,501.7,533.35,246.05,3255.95,447.55,179.25,3133.35,19487.05,120.95,799.9,595.6,1244.65,2373.25,196.3,2160.3,2391.65,539.1,216.45,114.7,1272.8,784.55,269.25,1689.75,1310.05,584.35,7040.9,111.2,16384.85,106.8,189.35,1434.9,24893.45,311,426.25,2146.55,183.75,475.05,814.05,1279.85,537.45,4471.8,143.1,242.25,226.65
06-Feb-20,370.2,1856.8,736.95,3149.8,4666.35,9619.7,495.05,546.8,244.85,3252.2,439.65,179.95,3158.95,20391.2,123.7,801,599.7,1239.8,2411.3,194,2156.4,2436.45,541.6,213.55,117.05,1334.25,771.35,276.45,1674,1317.6,580.15,7021.6,112,16284.95,107.25,192.9,1444.11,25012.7,321.95,430.65,2128.35,178.85,477.6,817.7,1259.3,536.85,4464.9,143.85,243.65,235.8
07-Feb-20,369.55,1858.7,748.15,3134.85,4654.3,9623.3,491.4,539.45,247.8,3251.4,443.2,185.05,3166.7,19736.3,123,787.65,607.7,1242.2,2443.45,197.4,2159.95,2405.65,536.45,213.4,117.5,1298.8,777.3,279.3,1653.05,1299,569.1,6971.75,115.6,16327.8,109.25,190.4,1420.19,24918.15,320.55,430.8,2136.55,173.6,471,824.45,1275,543.1,4471.8,144.6,243.95,249.75
10-Feb-20,368.25,1869.5,741.1,3103.3,4721.75,9627,485.45,538.7,239.8,3155.6,444.75,178.85,3149.1,19057.25,121.8,757.55,604.9,1240.3,2385.7,190.85,2159.3,2414.3,533.95,210.55,115.8,1274.95,773.2,277.9,1669.3,1285.3,528.4,6892.9,113.5,16172.2,106.2,186.6,1422.12,24961.65,318.5,420.3,2161.95,168.9,443.8,813.65,1257.2,574.1,4413.75,140.3,240.9,230.45
11-Feb-20,374.2,1878.1,749.95,3145.45,4749.35,9731.6,481,534.3,248.8,3134.7,450.6,179.35,3191.2,19009.25,129.15,759.3,610.65,1240.6,2396.45,193.65,2152.65,2435.15,539.75,212.6,116.05,1292.65,773.55,288.75,1677.45,1286.9,524.05,7033.75,116.85,15997.15,106.8,189.5,1439.11,24813.45,324.35,418.55,2153.4,169.75,444.1,819.95,1270.7,576.65,4466.45,140.75,241.25,231.3
12-Feb-20,374.1,1893.7,755.25,3146.3,4768.7,9771.85,474.75,539.6,243.35,3136.8,446.8,180.3,3195.7,19277.85,130.35,755.35,614.1,1249,2423.05,193.65,2260.35,2437.6,549.3,213.05,115.1,1277.4,781.05,293.7,1714.9,1297.3,531,7043.3,116.8,16297.7,106.7,189.35,1456.49,24689.95,320.2,414.6,2170.75,170.95,447.95,821.5,1269,573.9,4453.75,141.55,244.45,232.05
13-Feb-20,369.1,1874.05,747.8,3136.4,4795.35,9717.2,469,539.95,244.85,3135.2,443.4,177.8,3324.6,19355.3,130.3,752.25,612.45,1241.4,2408.95,195.25,2283.4,2403.65,541,211.9,114.75,1230.75,792.25,293.35,1689.8,1292.25,533.6,7005.05,115.15,16412.2,105.35,190.55,1460.31,24616.1,327.45,418.95,2191.95,169.5,441.25,828,1298.1,578.75,4450.5,142.5,243.75,237.15
14-Feb-20,366.85,1877.05,736.5,3146.4,4781.75,9690.5,476.45,565,235.45,3096.65,447.1,174.75,3304.3,18703.55,122.55,743.05,621.65,1219.35,2356.5,194,2255.05,2401.75,545.8,207.7,115.1,1176,786.45,289.15,1680.95,1295.15,523,6913.8,112.7,16356.45,103.3,184.1,1473.63,24433.6,319.4,418.55,2184.2,169.1,434.55,834.15,1293.45,591.65,4434.35,141.1,242.9,238.75
17-Feb-20,362.8,1881.4,738.4,3075.6,4776.65,9528.85,461.65,564.85,235,3084.1,431.9,167.85,3295.55,18535.9,118,737.4,613.45,1217.15,2283.35,190.25,2252.6,2350.25,541.6,204.8,111.8,1172.95,789.45,288.15,1691.1,1280.2,522.75,6906.75,110.3,16588.45,99.95,183.6,1464.37,24028.05,314.2,408.4,2203.25,169.1,436.85,833.25,1316.05,595,4449.85,142.1,243.8,239.2
18-Feb-20,366.6,1863.65,733.65,3082.5,4758,9529.5,470.75,548.25,210,3066.45,436,171.85,3251.35,18760.35,119.45,723.9,607.05,1213.25,2252.65,184.35,2234.4,2318.8,541.2,203.85,112.65,1140.7,797.65,284.8,1691,1286.35,523.2,6781.1,109.6,16403.85,99.3,185,1453.62,23777.25,317.55,408.65,2215.75,161.6,431.4,838.8,1311,585.2,4475.7,140.55,244.05,245.6
19-Feb-20,371.3,1884.9,741.05,3090.9,4878.05,9758.65,475.55,543.4,225.1,3082.25,447.5,177.75,3278.15,18875.2,119.85,757.15,605.75,1227.2,2251.6,188.1,2292.15,2377.25,544.8,206.7,114.2,1142.15,800.45,280.85,1701.1,1281.4,526.4,6756.6,112.05,16785.05,101.7,187.5,1489.68,24533.25,320.35,403.55,2196.35,158.05,433.2,840.9,1329.6,585.2,4473.1,142.65,247.6,252.25
20-Feb-20,370.85,1842.25,744.3,3065.5,4880.45,9709.7,471.75,545.6,226.2,3059.4,435.75,179.35,3255.3,18848.65,119.3,751.3,608.05,1217.1,2240.25,189.95,2248.25,2369.5,547,207.45,112.3,1182.2,797,281.8,1685.95,1280.6,524.85,6757.6,111.35,16539.5,102.8,189.25,1472,24407.4,327.65,404.95,2156.8,158.5,443.55,829.6,1322.85,584.35,4428.1,142.35,245.7,256.8
24-Feb-20,362.25,1818.95,725.45,2980.5,4803.95,9466.9,464.65,529.9,215.95,3036.2,430.15,174.85,3176.3,17949.95,116.8,724.9,595.15,1209.95,2184.2,179.05,2215.15,2292.3,529.85,203,110.55,1170.25,795.85,258.95,1678.25,1259.7,513.2,6470.4,109.7,16337.25,98.05,186.1,1431.38,23831.6,322.95,397.85,2115.35,150.65,415.45,820.1,1279.9,573.25,4395,133.2,244.2,249.1
25-Feb-20,358.4,1826.1,728.75,2947.4,4825.95,9525,456.75,535.25,216.3,3033.55,425.8,175.1,3086.9,17532.3,114,720.4,582.45,1200.3,2184.15,174.45,2233.6,2302.6,530.95,201.8,110.45,1153.85,798.4,262.6,1675.8,1242.05,508.95,6414.55,110.1,16380.5,97.55,186.15,1403.1,23572.05,326.8,388.9,2156.15,149.9,421.3,822.1,1260.1,566.35,4344,132.7,244.1,251.9
26-Feb-20,358.4,1826.65,729.4,2946.6,4810,9387,448.8,535.95,218.75,3041.35,422.2,173.8,3075.35,17156.95,108.05,702.8,583.6,1199.25,2142.55,169.9,2236.2,2281.45,523.7,198.6,108.35,1135,782.75,260.8,1666.5,1211.15,503,6234.85,109.1,16240.15,95.8,185.85,1378.93,23465.15,328.2,374.7,2123.6,144.55,416.3,811.45,1255.1,563,4341.5,130.25,239.9,251.4
27-Feb-20,353.7,1843.8,735.85,2936.6,4759.8,9408,444.05,531.65,223.1,3026.05,421.2,174.1,3067.05,17053.4,107.35,712.85,573.05,1199.45,2110.25,168.35,2254.95,2272.2,515.35,197.55,105.65,1115.55,777.85,252.1,1682.75,1210.35,493.5,6289.8,109.05,16263.75,93.35,186.45,1373.23,23812.55,321.95,388.5,2105.5,145.25,412.8,809.15,1277.9,550.85,4321.65,130.55,231.6,244.35
28-Feb-20,342.2,1797.95,697.3,2890,4465.85,9050.75,426.35,523.5,214.45,2970.2,402.1,168.4,2927.1,16602.35,104.4,687.2,534.35,1177.65,2051.75,155.9,2174.75,2175.75,497.25,197.55,105.75,1104.05,731.7,235.7,1620.35,1187.55,457.05,6283.1,106.55,15778.85,91.95,181.5,1316.17,22670.95,303,372.9,2000.15,128.95,381.75,744.4,1254.5,519.7,4219.6,114,221.45,239.3
02-Mar-20,340.65,1786.8,684.2,2792.2,4360.75,8914.5,412.35,518.35,216.85,2949.1,401.95,169.35,2905.55,17013.4,99.65,668.45,549.7,1179.6,1975.45,149.75,2159.45,2179.65,506.1,195.3,103.95,1079.25,741.05,235,1599,1160.9,458.3,6285.15,103.9,16109.95,89.1,183.5,1303.79,23042,287.4,369.5,2001.3,125.4,364.05,744.55,1244.15,514.35,4141.7,110.95,220.8,233.85
03-Mar-20,347.3,1800.55,687.15,2692.25,4454.1,8963.65,425,520.8,219.35,3026.5,425.3,178.2,3043.7,17888.45,103.2,700.05,565.05,1181.8,2054.85,159.3,2166.65,2191.4,514.75,193.85,106.65,1108.05,747,246.45,1626.3,1181.3,466.25,6386.05,108.9,16359.4,93.35,191.7,1330.24,23593.15,289.85,393.55,2036.2,130.35,387.55,752.3,1247,521.55,4299.9,119.55,223.7,251.1
04-Mar-20,345.95,1847.95,682.2,2711.5,4286.4,8799.7,418.7,516.75,221.05,3063.05,447.65,178.1,3171.35,17254.2,106.05,689.5,563.1,1148.85,2046.35,160.6,2175.85,2206.05,508.35,187.5,106.6,1065.95,758.75,245.6,1607.95,1176.65,474.65,6384.35,107.95,16541.5,92.8,197.05,1327.12,23256,285.3,405.45,2083.2,126.2,377.15,771.3,1250.95,511.6,4172.8,119.35,228.85,251.75
05-Mar-20,349.15,1874.45,677.9,2703.65,4330.7,8879.9,418.4,526.9,214.7,3127.15,440.6,177.15,3184.45,17775.35,106.8,680.3,576.4,1151.35,2063.9,155.5,2218,2195.05,504.5,188.05,104.8,1075,754.6,247.15,1651.35,1182.45,479.3,6365.95,107.85,16576.3,92.6,195.95,1298.84,23066.2,288.5,404.9,2125.05,125.75,375.75,756.1,1259.15,516.05,4205.55,117.1,229.7,238.15
06-Mar-20,341.4,1877.45,657.65,2735.05,4225.85,8603.2,403.1,519.15,203.7,3081.4,434.4,168.75,3170.95,17743.55,107.8,665.05,566.2,1134.9,2038.3,150.1,2188.9,2109.45,486.35,181.75,100.8,1014.8,738.95,238.8,1631.05,1158.9,471,6445.95,105.15,16429.3,88.5,190.6,1259.06,23110.45,270.5,400.9,2116.45,114.2,351.5,740.4,1242.6,513.6,4167.85,111.05,223.55,221.15
09-Mar-20,321.9,1867.15,623.55,2573.35,4026.8,8207.1,423.85,496.25,211,2996.5,426.15,157.95,3061.25,17885.8,100.45,634.6,540.45,1107.3,1956.05,143.45,2121.5,2027.9,457.75,177.2,99.4,903.1,704.45,229.05,1578.15,1101.95,463.2,6201.1,102.9,16031.35,74.55,180.95,1103.69,21860.15,253.45,393.35,1972.35,105.7,322.3,704.8,1203.45,513,4097.35,94.9,214.4,194.45
11-Mar-20,320.2,1882.85,619.35,2591.55,4030.65,8254,404.4,493.8,224.75,3048.3,417.1,168,3000.6,17753.6,90.5,625.25,536.8,1113.8,2036.05,137.8,2155,2036.25,465.65,175.65,96.9,853.55,686,223.5,1589.3,1116.95,451.6,6146.3,103.05,16048.55,71.7,181.4,1142.72,21894.9,245.1,385.95,1953.7,98.9,299.75,708.55,1187.65,516.95,3993.4,92,213.1,209.5
12-Mar-20,287.65,1843.35,543.25,2338.9,3734.35,7438.05,344.3,464.95,221.3,2810.65,394.75,154.55,2850.4,16877.75,79.95,559.85,493.35,1021.3,1907.2,120.2,2055.95,1875.7,425.65,155.8,87.9,784.65,631.2,203.2,1465.05,1016.55,423.35,5643.15,94.35,15565.55,62.5,166.1,1053.02,20273.5,212.6,354.8,1769.85,88,287.45,649.85,1076.75,443.6,3663.5,79.85,199.1,190.65
13-Mar-20,292.75,1797.7,568.8,2357.1,3952.55,7742,376.05,491.85,227.25,2763.6,425.55,154.1,2885.1,17672.15,84.55,604.95,492.9,1069.8,1883.95,127.45,2033.2,2066.8,447.2,162.25,92.25,803.75,642.35,214.9,1470.05,1051.45,428.85,5838.6,98.05,14991.8,65.9,167.9,1094.92,21308.2,242,384.2,1806.3,89.75,326.7,655.95,1084.35,410.85,3788.9,84.05,197.4,182.8
16-Mar-20,261.4,1683.4,508.6,2339.55,3672.25,7495.6,364.65,464.8,209.4,2709,396.4,143.9,2826.95,16493.7,78.15,576.9,450.7,999.5,1783.5,115.65,1941.9,1841.75,402.9,147.25,89.7,664.15,583.15,186,1383.7,968.7,391.8,5480.25,90.8,14397.2,60.15,157.95,1006.16,20158.05,223.35,368.55,1696.4,82.95,289.6,603.4,1011.35,376.8,3518.05,74.85,179.75,166.35
17-Mar-20,267.15,1731.6,488.35,2270.45,3444.85,7017.5,357.2,454.7,194.4,2686,401.75,145.9,2781.2,17061.1,74.65,555.65,450.65,975.1,1841.15,115.4,2004.05,1755.8,367.25,149.15,89.4,604.15,554.95,176.45,1322.7,956.75,373.4,5603.95,88.1,14541,60,162,998.53,20005.5,215.15,370.15,1658,77.95,282.75,595.45,1001,350.85,3470.45,75,173.1,133.1
18-Mar-20,260.4,1618.2,473.45,2169,3061.35,6310.2,332.55,425.55,149.9,2501.95,386,145.05,2668.45,15954.15,70.85,527.05,434.25,876.9,1681.15,109.2,1923.8,1622.55,355.05,150.7,87.6,460.8,534.3,164.35,1171.95,904.55,346.4,5352.65,80.55,13536.8,68.15,144.15,959.41,19293.95,215.2,362.75,1654.4,75.5,280.85,579.65,930.75,321.85,3303.55,72.95,169.95,164.1
19-Mar-20,258.35,1601.2,428.25,2166.6,2746.1,5785.5,300.25,444.75,124.05,2318.15,374.7,123.55,2623.95,15046.45,69.4,491.05,413.45,895.55,1712.45,99.75,1838.3,1617.6,338.55,161.85,87.95,444.05,545.55,163.3,1210.85,843.1,314.2,4819.55,78.35,13120.3,61.05,147.15,909.08,17731.45,203.65,360.4,1636.35,72.95,271.85,530,903.5,296.75,3166.05,69.35,162.35,141.2
20-Mar-20,256.4,1742.95,428.15,2242.3,2951.9,6233.05,317.85,462.65,148.15,2467.8,392.8,132.8,2897.25,15678.45,80.8,529.4,444.9,882.85,1815.7,105.5,2051.7,1753.95,345.7,175.5,90.6,440.35,585.2,175.75,1262.35,864.7,322.6,5079.2,81.25,14145.5,72.35,157.25,1008.39,18903.65,209.85,365.25,1797.45,77.3,297.75,576.35,904.9,300.15,3573.85,75.45,179.2,144.9
23-Mar-20,207.8,1498.45,308.65,1935.55,2266.15,4621.05,269.35,407.35,143.4,2137.85,375.25,127.85,2768.4,13705.9,78,433.25,417.15,771.55,1616,87.9,1869.7,1520.7,284,154.3,80.75,336.45,526.45,144.4,1098.25,724.05,293.4,4220.35,76.4,12944.65,60.4,153,875.75,16959.4,181.6,324.5,1669.7,66.2,271.15,487.2,800.95,254.6,3054.85,62.65,170.15,122
24-Mar-20,231.75,1524.85,303.15,1937.15,2474.2,4497.75,262.85,404.05,141.95,2364.7,377.45,127.85,2857.95,14208.5,76.45,400.1,442.05,767.7,1627.05,88.75,2027.85,1505.1,296.5,149.7,79.7,312.35,589.8,147.1,1152.9,707.9,269,4486.45,77.55,13478.35,62.5,147.3,934.54,16980,183.2,335.15,1703.15,68.55,271.9,503.5,816.1,262.05,3018.1,62.8,176.35,119.15
25-Mar-20,255.6,1593.15,326.8,1946.75,2585.6,4830.3,273.75,429.1,147.5,2451.4,376.45,124.5,2922,14516.6,75.55,451.35,457.6,856.75,1667.65,94.55,2088.15,1646.05,316.9,147.35,77.85,301.3,606.2,151.8,1290.15,765.75,277.85,5005.95,79.7,14444.1,61.55,150.25,1072.09,17438.25,189.9,347.65,1750.3,70.25,286.8,526.7,880.8,292.8,3228.6,64.2,174.65,125.5
26-Mar-20,248.2,1616.95,341.4,2106.85,2793.7,5147.25,282.3,470.7,156.5,2588.45,386.15,123.25,2948.55,14757.95,73.1,471.4,447.7,901.1,1801.9,94.55,2194.9,1733.25,330.25,156.4,78,435.9,643,149.8,1372.95,838,285.5,4878,79.65,14919.65,64.75,158.35,1056.19,17554.05,192.75,338.3,1790.95,70.8,284.45,515.2,928.3,312.55,3229.15,65.8,182.6,128.75
27-Mar-20,251.3,1604.15,359.75,2053.45,2542.3,4890.6,278.75,448.95,156.8,2529.25,407.65,131.7,2916.5,14319.8,69.5,460.9,430.65,904.45,1661.2,91.55,2140.55,1754,339.85,163.2,76.9,411.1,652.7,151.45,1399.1,837.05,294.5,4646.1,83,15108.6,64.45,160,1055.59,17666.25,195.95,338.25,1824.5,70.7,277.25,504.1,937.05,322.2,3143.6,63.75,183.5,128.05
30-Mar-20,251.65,1594.95,368.15,1986.7,2242.1,4661.15,274.75,431.05,155.1,2473.75,431.75,133.15,2994.25,13333.1,70.85,450.5,419,831.65,1553.5,88.8,2184.35,1558.75,313.4,159.2,76.8,413.4,626.7,142.4,1293.7,798.65,274.4,4328.45,81.75,15658.65,63.35,155.65,1020.77,16935.45,186.9,332.7,1778.5,68.15,254.05,526.8,943.65,308.45,3085.9,61.55,184.15,125.65
